experiment	item	condition	conditionlabel	tasklabel	content	word	text	lab	woi	design	record	session	instructions	participant	playlist	experimentTrial	sessionTrial	recordedFile	trialDuration	date	trialStart	trialEnd	
slower4x	29	1	s4	dfd  	sh_i            	ASHEED                                                                                      	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	Fixed	y	3	instructions_s4.txt	2	1	26	26	slower4x_2_29_1.wav	9.0758	07-May-2018	18:08:51	18:09:00	
slower4x	49	1	s4	dfd  	w_a             	AWOD                                                                                        	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	27	27	slower4x_2_49_1.wav	8.4378	07-May-2018	18:09:01	18:09:09	
slower4x	20	1	s4	dfd  	k_u             	AKUDE                                                                                       	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	28	28	slower4x_2_20_1.wav	8.9954	07-May-2018	18:09:09	18:09:18	
slower4x	14	1	s4	dfd  	d_ae            	ADAD                                                                                        	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	29	29	slower4x_2_14_1.wav	9.1035	07-May-2018	18:09:19	18:09:28	
slower4x	11	1	s4	dfd  	t_a             	ATOD                                                                                        	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	30	30	slower4x_2_11_1.wav	8.6527	07-May-2018	18:09:28	18:09:37	
slower4x	43	1	s4	dfd  	dj_a            	AJOD                                                                                        	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	31	31	slower4x_2_43_1.wav	8.5414	07-May-2018	18:09:37	18:09:46	
slower4x	40	1	s4	dfd  	dh_a            	ATHODD                                                                                      	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	Fixed	y	3	instructions_s4.txt	2	1	32	32	slower4x_2_40_1.wav	8.4629	07-May-2018	18:09:46	18:09:54	
slower4x	38	1	s4	dfd  	v_a             	AVOD                                                                                        	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	33	33	slower4x_2_38_1.wav	8.5144	07-May-2018	18:09:55	18:10:03	
slower4x	13	1	s4	dfd  	d_i             	ADEED                                                                                       	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	34	34	slower4x_2_13_1.wav	8.5049	07-May-2018	18:10:04	18:10:12	
slower4x	12	1	s4	dfd  	t_u             	ATUDE                                                                                       	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	35	35	slower4x_2_12_1.wav	8.3718	07-May-2018	18:10:13	18:10:21	
slower4x	24	1	s4	dfd  	g_u             	AGUDE                                                                                       	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	36	36	slower4x_2_24_1.wav	8.5848	07-May-2018	18:10:21	18:10:30	
slower4x	48	1	s4	dfd  	j_a             	AYOD                                                                                        	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	37	37	slower4x_2_48_1.wav	8.3407	07-May-2018	18:10:30	18:10:38	
slower4x	50	1	s4	dfd  	h_i             	AHEED                                                                                       	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	38	38	slower4x_2_50_1.wav	8.641	07-May-2018	18:10:39	18:10:47	
slower4x	39	1	s4	dfd  	th_a            	ATHOD                                                                                       	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	39	39	slower4x_2_39_1.wav	8.7393	07-May-2018	18:10:47	18:10:56	
slower4x	16	1	s4	dfd  	d_u             	ADUDE                                                                                       	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	40	40	slower4x_2_16_1.wav	8.2942	07-May-2018	18:10:57	18:11:05	
slower4x	31	1	s4	dfd  	sh_a            	ASHOD                                                                                       	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	41	41	slower4x_2_31_1.wav	9.2387	07-May-2018	18:11:05	18:11:14	
slower4x	23	1	s4	dfd  	g_a             	AGOD                                                                                        	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	42	42	slower4x_2_23_1.wav	9.1532	07-May-2018	18:11:15	18:11:24	
slower4x	27	1	s4	dfd  	s_a             	ASOD                                                                                        	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	43	43	slower4x_2_27_1.wav	9.4553	07-May-2018	18:11:24	18:11:34	
slower4x	56	1	s4	sit  	6 word sentence 	SIT SENTENCE4: 6 words                                                                      	6A. Whitecapped waves covered the entire bay.                                               	SIT SENTENCE4: 6 words                                                                      	SIT SENTENCE4: 6 words                                                                      	Fixed	y	3	instructions_s4.txt	2	1	44	44	slower4x_2_56_1.wav	14.5083	07-May-2018	18:11:34	18:11:48	
slower4x	57	1	s4	sit  	8 word sentence 	SIT SENTENCE5: 8 words                                                                      	8A. He twisted a knee and hurt an ankle.                                                    	SIT SENTENCE5: 8 words                                                                      	SIT SENTENCE5: 8 words                                                                      	Fixed	y	3	instructions_s4.txt	2	1	45	45	slower4x_2_57_1.wav	13.7811	07-May-2018	18:11:49	18:12:02	
slower4x	58	1	s4	sit  	10 word sentence	SIT SENTENCE6: 10 words                                                                     	10A. We were happier when he worked downstairs in the garage.                               	SIT SENTENCE6: 10 words                                                                     	SIT SENTENCE6: 10 words                                                                     	Fixed	y	3	instructions_s4.txt	2	1	46	46	slower4x_2_58_1.wav	17.2705	07-May-2018	18:12:03	18:12:20	
slower4x	62	1	s4	probe	probe           	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	Fixed	y	3	instructions_s4.txt	2	1	47	47	slower4x_2_62_1.wav	10.2077	07-May-2018	18:12:22	18:12:32	
slower4x	60	1	s4	pic  	pic             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Fixed	y	3	instructions_s4.txt	2	1	48	48	slower4x_2_60_1.wav	88.8463	07-May-2018	18:12:32	18:14:01	
slower4x	61	1	s4	pic  	pic             	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Fixed	y	3	instructions_s4.txt	2	1	49	49	slower4x_2_61_1.wav	57.1355	07-May-2018	18:14:02	18:14:59	
slower4x	44	1	s4	dfd  	m_a             	AMOD                                                                                        	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	50	50	slower4x_2_44_1.wav	8.5447	07-May-2018	18:14:59	18:15:08	
slower4x	4	1	s4	dfd  	p_u             	APUDE                                                                                       	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	51	51	slower4x_2_4_1.wav	8.3919	07-May-2018	18:15:08	18:15:16	
slower4x	5	1	s4	dfd  	b_i             	ABEED                                                                                       	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	52	52	slower4x_2_5_1.wav	8.1562	07-May-2018	18:15:17	18:15:25	
slower4x	42	1	s4	dfd  	ch_a            	ACHOD                                                                                       	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	53	53	slower4x_2_42_1.wav	9.2291	07-May-2018	18:15:25	18:15:35	
slower4x	3	1	s4	dfd  	p_a             	APOD                                                                                        	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	54	54	slower4x_2_3_1.wav	9.806	07-May-2018	18:15:35	18:15:45	
slower4x	26	1	s4	dfd  	s_ae            	ASAD                                                                                        	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	55	55	slower4x_2_26_1.wav	8.9448	07-May-2018	18:15:45	18:15:54	
slower4x	33	1	s4	dfd  	z_i             	AZEED                                                                                       	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	56	56	slower4x_2_33_1.wav	8.3426	07-May-2018	18:15:55	18:16:03	
slower4x	15	1	s4	dfd  	d_a             	ADOD                                                                                        	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	57	57	slower4x_2_15_1.wav	9.3349	07-May-2018	18:16:03	18:16:13	
slower4x	9	1	s4	dfd  	t_i             	ATEED                                                                                       	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	58	58	slower4x_2_9_1.wav	8.9351	07-May-2018	18:16:13	18:16:22	
slower4x	30	1	s4	dfd  	sh_ae           	ASHAD                                                                                       	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	Fixed	y	3	instructions_s4.txt	2	1	59	59	slower4x_2_30_1.wav	8.5251	07-May-2018	18:16:22	18:16:31	
slower4x	19	1	s4	dfd  	k_a             	AKOD                                                                                        	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	60	60	slower4x_2_19_1.wav	9.874	07-May-2018	18:16:31	18:16:41	
slower4x	37	1	s4	dfd  	f_a             	AFOD                                                                                        	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	61	61	slower4x_2_37_1.wav	8.6256	07-May-2018	18:16:42	18:16:50	
slower4x	6	1	s4	dfd  	b_ae            	ABAD                                                                                        	ABAD. PLEASE SAY ABAD AGAIN.                                                                	ABAD. PLEASE SAY ABAD AGAIN.                                                                	ABAD. PLEASE SAY ABAD AGAIN.                                                                	Fixed	y	3	instructions_s4.txt	2	1	62	62	slower4x_2_6_1.wav	8.669	07-May-2018	18:16:51	18:16:59	
slower4x	63	1	s4	con  	monologue       	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Fixed	y	3	instructions_s4.txt	2	1	63	63	slower4x_2_63_1.wav	70.5613	07-May-2018	18:17:00	18:18:10	
